gid,wardId,wardName,countyName,authoritativeSubcountyName,authoritativeScuid,databaseSubCountyId,databaseSubCountyName,databaseCountyId,databaseCountyName,status,detail
1492,1193,Nyabasi East Ward,Migori,Kuria East Sub County,,1549,Kuria East,49,Migori,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1493,1194,Nyabasi West Ward,Migori,Kuria East Sub County,,1549,Kuria East,49,Migori,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1494,1195,East Kamagambo Ward,Migori,Rongo Sub County,,1552,Rongo,49,Migori,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1495,1196,Kivaa Ward,Machakos,Masinga Sub County,,1356,Masinga,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1496,1197,Masinga Central Ward,Machakos,Masinga Sub County,,1356,Masinga,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1497,1198,Ekalakala Ward,Machakos,Masinga Sub County,,1356,Masinga,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1498,1199,Muthesya Ward,Machakos,Masinga Sub County,,1356,Masinga,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1499,1200,Mananja Ward,Machakos,Masinga Sub County,,1356,Masinga,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1500,1201,Ndalani Ward,Machakos,Yatta Sub County,,1359,Yatta,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1501,1202,Matuu Ward,Machakos,Yatta Sub County,,1359,Yatta,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1502,1203,Kithimani Ward,Machakos,Yatta Sub County,,1359,Yatta,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1503,1204,Ikombe Ward,Machakos,Yatta Sub County,,1359,Yatta,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1504,1205,Katangi Ward,Machakos,Yatta Sub County,,1359,Yatta,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1505,1206,Kangundo North Ward,Machakos,Kangundo Sub County,,1353,Kangundo,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1506,1207,Kangundo Central Ward,Machakos,Kangundo Sub County,,1353,Kangundo,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1507,1208,Kangundo East Ward,Machakos,Kangundo Sub County,,1353,Kangundo,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1508,1209,Kangundo West Ward,Machakos,Kangundo Sub County,,1353,Kangundo,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1509,1210,Tala Ward,Machakos,Matungulu Sub County,,1357,Matungulu,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1510,1211,Matungulu North Ward,Machakos,Matungulu Sub County,,1357,Matungulu,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1511,1212,Matungulu East Ward,Machakos,Matungulu Sub County,,1357,Matungulu,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1512,1213,Matungulu West Ward,Machakos,Matungulu Sub County,,1357,Matungulu,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1513,1214,Kyeleni Ward,Machakos,Matungulu Sub County,,1357,Matungulu,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1514,1215,Mitamboni Ward,Machakos,Kathiani Sub County,,1354,Kathiani,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1515,1216,Kathiani Central Ward,Machakos,Kathiani Sub County,,1354,Kathiani,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1516,1217,Upper Kaewa-iveti Ward,Machakos,Kathiani Sub County,,1354,Kathiani,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1517,1218,Lower Kaewa-kaani Ward,Machakos,Kathiani Sub County,,1354,Kathiani,50,Machakos,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1518,1219,Athi River Ward,Machakos,Athi River Sub County,,1351,Athi River,50,Machakos,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1519,1220,Kinanie Ward,Machakos,Athi River Sub County,,1351,Athi River,50,Machakos,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1548,1221,Kibiri Ward,Homa Bay,Karachuonyo Sub County,,269,Karachuonyo Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1549,1222,Wang'chieng Ward,Homa Bay,Karachuonyo Sub County,,269,Karachuonyo Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1550,1223,Kendu Bay Town Ward,Homa Bay,Karachuonyo Sub County,,269,Karachuonyo Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1551,1224,West Gem Ward,Homa Bay,Rangwe Sub County,,1545,Rangwe,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1552,1225,East Gem Ward,Homa Bay,Rangwe Sub County,,1545,Rangwe,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1557,1226,Homa Bay West Ward,Homa Bay,Homa Bay Town Sub County,,271,Homa Bay Town Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
131,1227,Township Ward,GARISSA,Garissa Sub County,,1283,Garissa,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1564,1228,Kanyamwa Kologi Ward,Homa Bay,Ndhiwa Sub County,,1541,Ndhiwa,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1569,1229,Gembe Ward,Homa Bay,Mbita Sub County,,273,Mbita Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1570,1230,Lambwe Ward,Homa Bay,Mbita Sub County,,273,Mbita Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1571,1231,Gwassi South Ward,Homa Bay,Suba Sub County,,310,Suba Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1572,1232,Gwassi North Ward,Homa Bay,Suba Sub County,,310,Suba Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1573,1233,Kaksingiri West Ward,Homa Bay,Suba Sub County,,310,Suba Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
134,1234,Waberi Ward,GARISSA,Garissa Sub County,,1283,Garissa,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
135,1235,Balambala Ward,GARISSA,Balambala Sub County,,1280,Balambala,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
136,1236,Danyere Ward,GARISSA,Balambala Sub County,,1280,Balambala,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
137,1237,Jarajara Ward,GARISSA,Balambala Sub County,,1280,Balambala,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
138,1238,Saka Ward,GARISSA,Balambala Sub County,,1280,Balambala,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
139,1239,Sankuri Ward,GARISSA,Garissa Sub County,,1283,Garissa,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
140,1240,Modogashe Ward,GARISSA,Lagdera Sub County,,1286,Lagdera,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
141,1241,Benane Ward,GARISSA,Lagdera Sub County,,1286,Lagdera,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
142,1242,Goreale Ward,GARISSA,Lagdera Sub County,,1286,Lagdera,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1798,1243,Changamwe Ward,Mombasa,Changamwe Sub County,,1251,Changamwe,55,Mombasa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1574,1244,Ruma-kaksingiri East Ward,Homa Bay,Suba Sub County,,310,Suba Sub County,51,Homa Bay,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1575,1245,Lugaga-wamuluma Ward,Vihiga,Vihiga Sub County,,1507,Vihiga,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1576,1246,Central Maragoli Ward,Vihiga,Vihiga Sub County,,1507,Vihiga,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1577,1247,Lyaduywa/izava Ward,Vihiga,Sabatia Sub County,,1508,Sabatia,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1578,1248,West Sabatia Ward,Vihiga,Sabatia Sub County,,1508,Sabatia,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
156,1249,Nanighi Ward,GARISSA,Fafi Sub County,,1282,Fafi,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
157,1250,Hulugho Ward,GARISSA,Hulugho Sub County,,1284,Hulugho,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
158,1251,Sangailu Ward,GARISSA,Hulugho Sub County,,1284,Hulugho,60,Garissa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1580,1252,North Maragoli Ward,Vihiga,Sabatia Sub County,,1508,Sabatia,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1581,1253,Wodanga Ward,Vihiga,Sabatia Sub County,,1508,Sabatia,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1588,1254,Luanda Township Ward,Vihiga,Luanda Sub County,,1509,Luanda,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1589,1255,Wemilabi Ward,Vihiga,Luanda Sub County,,1509,Luanda,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1590,1256,Mwibona Ward,Vihiga,Luanda Sub County,,1509,Luanda,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
164,1257,Malkagufu Ward,WAJIR,Wajir North Sub County,,1292,Wajir North,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
165,1258,Batalu Ward,WAJIR,Wajir North Sub County,,1292,Wajir North,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1592,1259,Emabungo Ward,Vihiga,Luanda Sub County,,1509,Luanda,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
167,1260,Godoma Ward,WAJIR,Wajir North Sub County,,1292,Wajir North,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1594,1261,Central Bunyore Ward,Vihiga,Emuhaya Sub County,,1506,Emuhaya,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1595,1262,West Bunyore Ward,Vihiga,Emuhaya Sub County,,1506,Emuhaya,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
93,1263,Mikinduni Ward,TANA RIVER,Galole Sub County,,296,Galole Sub County,57,Tana River,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
171,1264,Khorof/Harar Ward,WAJIR,Wajir East Sub County,,1291,Wajir East,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
172,1265,Elben Ward,WAJIR,Tarbaj Sub County,,1290,Tarbaj,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
173,1266,Sarman Ward,WAJIR,Tarbaj Sub County,,1290,Tarbaj,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
174,1267,Tarbaj Ward,WAJIR,Tarbaj Sub County,,1290,Tarbaj,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
175,1268,Wargadud Ward,WAJIR,Tarbaj Sub County,,1290,Tarbaj,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
122,1269,Bura Ward,TAITA TAVETA,Mwatate Sub County,,1276,Mwatate,59,Taita Taveta,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
177,1270,Hadado Athibohol Ward,WAJIR,Wajir West Sub County,,1294,Wajir West,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1800,1271,Jomvu Kuu Ward,Mombasa,Jomvu  Sub County,,1252,Jomvu,55,Mombasa,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1599,1272,Mungoma Ward,Vihiga,Vihiga Sub County,,1507,Vihiga,52,Vihiga,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1601,1273,Chesikaki Ward,Bungoma,Cheptais Sub County,,1516,Cheptais,53,Bungoma,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1602,1274,Chepyuk Ward,Bungoma,Cheptais Sub County,,1516,Cheptais,53,Bungoma,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1605,1275,Elgon Ward,Bungoma,Mt Elgon Sub County,,280,Mt Elgon Sub County,53,Bungoma,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1691,1276,Kisa North Ward,Kakamega,Khwisero Sub County,,1498,Khwisero,54,Kakamega,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1717,1277,Nambale Township Ward,Busia,Nambale Sub County,,1525,Nambale,62,Busia,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1718,1278,Bukhayo North Walatsi Ward,Busia,Nambale Sub County,,1525,Nambale,62,Busia,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1719,1279,Bukhayo East Ward,Busia,Nambale Sub County,,1525,Nambale,62,Busia,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1720,1280,Bukhayo Central Ward,Busia,Nambale Sub County,,1525,Nambale,62,Busia,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1721,1281,Bukhayo West Ward,Busia,Matayos Sub County,,323,Matayos Sub County,62,Busia,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
203,2472,MAROTHILE,MANDERA,MANDERA NORTH,,1301,Mandera North,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
204,1282,RHAMU,MANDERA,MANDERA NORTH,,1301,Mandera North,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
205,1283,RHAMU DIMTU,MANDERA,MANDERA NORTH,,1301,Mandera North,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
207,1284,KOTULO,MANDERA,MANDERA SOUTH,,325,MANDERA SOUTH,63,Mandera,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
