gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,expectedCountyId,expectedSubCountyId,actualWardId,actualCountyId,actualSubCountyId,actualSubCountyName,status
204,MANDERA,MANDERA NORTH,RHAMU,63,1301,1282,63,1301,Mandera North,CORRECT
205,MANDERA,MANDERA NORTH,RHAMU DIMTU,63,1301,1283,63,1301,Mandera North,CORRECT
207,MANDERA,MANDERA SOUTH,KOTULO,63,325,1284,63,325,MANDERA SOUTH,CORRECT
208,MANDERA,MANDERA SOUTH,ELWAK SOUTH,63,325,1285,63,325,MANDERA SOUTH,CORRECT
210,MANDERA,MANDERA SOUTH,SHAMBIR FATUMA,63,325,1286,63,325,MANDERA SOUTH,CORRECT
211,MANDERA,MANDERA EAST,ARABIA,63,1300,1287,63,1300,Mandera East,CORRECT
221,MARSABIT,MOYALE,BUTIYE,64,1306,1288,64,1306,Moyale,CORRECT
222,MARSABIT,MOYALE,SOLOLO,64,1306,1289,64,1306,Moyale,CORRECT
223,MARSABIT,MOYALE,HEILLU/MANYATTA,64,1306,1290,64,1306,Moyale,CORRECT
224,MARSABIT,MOYALE,GOLBO,64,1306,1291,64,1306,Moyale,CORRECT
231,MARSABIT,NORTH HORR,NORTH HORR,64,1307,1292,64,1307,North Horr,CORRECT
232,MARSABIT,NORTH HORR,ILLERET,64,1307,1293,64,1307,North Horr,CORRECT
233,MARSABIT,SAKU,SAGANTE/JALDESA,64,329,1294,64,329,SAKU,CORRECT
1723,Busia,Matayos Sub County,Matayos South Ward,62,323,1295,62,323,Matayos Sub County,CORRECT
1724,Busia,Matayos Sub County,Busibwabo Ward,62,323,1296,62,323,Matayos Sub County,CORRECT
1725,Busia,Matayos Sub County,Burumba Ward,62,323,1297,62,323,Matayos Sub County,CORRECT
240,MARSABIT,LAISAMIS,LAISAMIS,64,330,1298,64,330,LAISAMIS,CORRECT
251,MERU,Igembe South Sub County,Maua Ward,65,1316,1299,65,1316,Igembe South,CORRECT
252,MERU,Igembe South Sub County,Kiegoi/antubochiu Ward,65,1316,1300,65,1316,Igembe South,CORRECT
253,MERU,Igembe South Sub County,Athiru gaiti Ward,65,1316,1301,65,1316,Igembe South,CORRECT
254,MERU,Igembe South Sub County,Akachiu Ward,65,1316,1302,65,1316,Igembe South,CORRECT
255,MERU,Igembe South Sub County,Kanuni Ward,65,1316,1303,65,1316,Igembe South,CORRECT
256,MERU,Igembe Central Sub County,Akirang'ondu Ward,65,1314,1304,65,1314,Igembe Central,CORRECT
257,MERU,Igembe Central Sub County,Athiru ruujine Ward,65,1314,1305,65,1314,Igembe Central,CORRECT
258,MERU,Igembe Central Sub County,Kiengu/Igembe East ward,65,1314,1306,65,1314,Igembe Central,CORRECT
259,MERU,Igembe Central Sub County,Njia Ward,65,1314,1307,65,1314,Igembe Central,CORRECT
260,MERU,Igembe Central Sub County,Kangeta Ward,65,1314,1308,65,1314,Igembe Central,CORRECT
261,MERU,Igembe North Sub County,Antuambui Ward,65,1315,1309,65,1315,Igembe North,CORRECT
262,MERU,Igembe North Sub County,Ntunene Ward,65,1315,1310,65,1315,Igembe North,CORRECT
263,MERU,Igembe North Sub County,Antubetwe kiongo Ward,65,1315,1311,65,1315,Igembe North,CORRECT
264,MERU,Igembe North Sub County,Naathu Ward,65,1315,1312,65,1315,Igembe North,CORRECT
265,MERU,Igembe North Sub County,Amwathi Ward,65,1315,1313,65,1315,Igembe North,CORRECT
266,MERU,Tigania West Sub County,Athwana Ward,65,1322,1314,65,1322,Tigania West,CORRECT
267,MERU,Tigania West Sub County,Akithii Ward,65,1322,1315,65,1322,Tigania West,CORRECT
268,MERU,Tigania West Sub County,Kianjai Ward,65,1322,1316,65,1322,Tigania West,CORRECT
269,MERU,Tigania West Sub County,Nkomo Ward,65,1322,1317,65,1322,Tigania West,CORRECT
270,MERU,Tigania West Sub County,Mbeu Ward,65,1322,1318,65,1322,Tigania West,CORRECT
271,MERU,Tigania East Sub County,Thangatha Ward,65,1321,1319,65,1321,Tigania East,CORRECT
272,MERU,Tigania East Sub County,Mikinduri Ward,65,1321,1320,65,1321,Tigania East,CORRECT
273,MERU,Tigania East Sub County,Kiguchwa Ward,65,1321,1321,65,1321,Tigania East,CORRECT
274,MERU,Tigania East Sub County,Muthara Ward,65,1321,1322,65,1321,Tigania East,CORRECT
275,MERU,Tigania East Sub County,Karama Ward,65,1321,1323,65,1321,Tigania East,CORRECT
276,MERU,Imenti North Sub County,Municipality Ward,65,1317,1324,65,1317,Imenti North,CORRECT
277,MERU,Imenti North Sub County,Ntima east Ward,65,1317,1325,65,1317,Imenti North,CORRECT
278,MERU,Imenti North Sub County,Ntima west Ward,65,1317,1326,65,1317,Imenti North,CORRECT
279,MERU,Imenti North Sub County,Nyaki west Ward,65,1317,1327,65,1317,Imenti North,CORRECT
280,MERU,Imenti North Sub County,Nyaki east Ward,65,1317,1328,65,1317,Imenti North,CORRECT
281,MERU,Buuri Sub County,Timau Ward,65,337,1329,65,337,Buuri Sub County,CORRECT
282,MERU,Buuri Sub County,Kisima Ward,65,337,1330,65,337,Buuri Sub County,CORRECT
283,MERU,Buuri Sub County,Kiirua Naari Ward,65,337,1331,65,337,Buuri Sub County,CORRECT
284,MERU,Buuri Sub County,Ruiru Rwawera Ward,65,337,1332,65,337,Buuri Sub County,CORRECT
285,MERU,Imenti Central Sub County,Mwangathia Ward,65,338,1333,65,338,Imenti Central Sub County,CORRECT
286,MERU,Imenti Central Sub County,Abothuguchi central Ward,65,338,1334,65,338,Imenti Central Sub County,CORRECT
287,MERU,Imenti Central Sub County,Abothuguchi west Ward,65,338,1335,65,338,Imenti Central Sub County,CORRECT
288,MERU,Imenti Central Sub County,Kiagu Ward,65,338,1336,65,338,Imenti Central Sub County,CORRECT
289,MERU,Buuri Sub County,Kibirichia Ward,65,337,1337,65,337,Buuri Sub County,CORRECT
290,MERU,Imenti South Sub County,Mitunguu Ward,65,1318,1338,65,1318,Imenti South,CORRECT
291,MERU,Imenti South Sub County,Igoji east Ward,65,1318,1339,65,1318,Imenti South,CORRECT
292,MERU,Imenti South Sub County,Igoji west Ward,65,1318,1340,65,1318,Imenti South,CORRECT
293,MERU,Imenti South Sub County,Abogeta east Ward,65,1318,1341,65,1318,Imenti South,CORRECT
294,MERU,Imenti South Sub County,Abogeta west Ward,65,1318,1342,65,1318,Imenti South,CORRECT
295,MERU,Imenti South Sub County,Nkuene Ward,65,1318,1343,65,1318,Imenti South,CORRECT
296,THARAKA-NITHI,Muthambi Sub County,Mitheru Ward,66,340,1344,66,340,Muthambi Sub County,CORRECT
297,THARAKA-NITHI,Muthambi Sub County,Muthambi Ward,66,340,1345,66,340,Muthambi Sub County,CORRECT
298,THARAKA-NITHI,Mwimbi Sub County,Mwimbi Ward,66,341,1346,66,341,Mwimbi Sub County,CORRECT
1606,Bungoma,Sirisia Sub County,Namwela Ward,53,281,1347,53,281,Sirisia Sub County,CORRECT
461,NYANDARUA,Oljoroorok Sub County,Charagita Ward,67,342,1348,67,342,Oljoroorok Sub County,CORRECT
1609,Bungoma,Kabuchai Sub County,Kabuchai/chwele Ward,53,282,1349,53,282,Kabuchai Sub County,CORRECT
1611,Bungoma,Kabuchai Sub County,Bwake/luuya Ward,53,282,1350,53,282,Kabuchai Sub County,CORRECT
333,KITUI,Mwingi North Sub County,Mumoni Ward,68,343,1351,68,343,Mwingi North Sub County,CORRECT
334,KITUI,Mwingi North Sub County,Tseikuru Ward,68,343,1352,68,343,Mwingi North Sub County,CORRECT
335,KITUI,Mwingi North Sub County,Tharaka Ward,68,343,1353,68,343,Mwingi North Sub County,CORRECT
336,KITUI,Mwingi West Sub County,Kyome/thaana Ward,68,344,1354,68,344,Mwingi West Sub County,CORRECT
337,KITUI,Mwingi West Sub County,Nguutani Ward,68,344,1355,68,344,Mwingi West Sub County,CORRECT
338,KITUI,Mwingi West Sub County,Migwani Ward,68,344,1356,68,344,Mwingi West Sub County,CORRECT
339,KITUI,Mwingi West Sub County,Kiomo/kyethani Ward,68,344,1357,68,344,Mwingi West Sub County,CORRECT
340,KITUI,Mwingi Central Sub- County,Central Ward,68,1346,1358,68,1346,Mwingi Central,CORRECT
341,KITUI,Mwingi Central Sub- County,Kivou Ward,68,1346,1359,68,1346,Mwingi Central,CORRECT
342,KITUI,Mwingi Central Sub- County,Nguni Ward,68,1346,1360,68,1346,Mwingi Central,CORRECT
343,KITUI,Mwingi Central Sub- County,Nuu Ward,68,1346,1361,68,1346,Mwingi Central,CORRECT
344,KITUI,Mwingi Central Sub- County,Mui Ward,68,1346,1362,68,1346,Mwingi Central,CORRECT
1613,Bungoma,Bumula Sub County,South Bukusu Ward,53,1511,1363,53,1511,Bumula,CORRECT
484,NYERI,Nyeri South Sub County,Iria-ini Ward,69,1381,1364,69,1381,Nyeri South,CORRECT
485,NYERI,Nyeri South Sub County,Chinga Ward,69,1381,1365,69,1381,Nyeri South,CORRECT
616,TURKANA,Turkana West Sub County,Nakalale Ward,70,1416,1366,70,1416,Turkana West,CORRECT
352,KITUI,Kitui Rural Sub County,Kwavonza/yatta Ward,68,348,1367,68,348,Kitui Rural Sub County,CORRECT
353,KITUI,Kitui Rural Sub County,Kanyangi Ward,68,348,1368,68,348,Kitui Rural Sub County,CORRECT
354,KITUI,Kitui Central  Sub County,Miambani Ward,68,1336,1369,68,1336,Kitui Central,CORRECT
355,KITUI,Kitui Central  Sub County,Township Ward,68,1336,1370,68,1336,Kitui Central,CORRECT
356,KITUI,Kitui Central  Sub County,Kyangwithya west Ward,68,1336,1371,68,1336,Kitui Central,CORRECT
641,WEST POKOT,West Pokot Sub County,Riwo Ward,71,1421,1372,71,1421,West Pokot,CORRECT
651,WEST POKOT,Pokot North Sub County,Suam Ward,71,1419,1373,71,1419,Pokot North,CORRECT
652,WEST POKOT,Pokot North Sub County,Kodich Ward,71,1419,1374,71,1419,Pokot North,CORRECT
653,WEST POKOT,Pokot North Sub County,Kasei Ward,71,1419,1375,71,1419,Pokot North,CORRECT
654,WEST POKOT,Pokot North Sub County,Kapchok Ward,71,1419,1376,71,1419,Pokot North,CORRECT
655,WEST POKOT,Pokot North Sub County,Kiwawa Ward,71,1419,1377,71,1419,Pokot North,CORRECT
1801,Mombasa,Jomvu  Sub County,Miritini Ward,55,1252,1378,55,1252,Jomvu,CORRECT
960,KERICHO,Belgut Sub County,Chaik Ward,56,1482,1379,56,1482,Belgut,CORRECT
1614,Bungoma,Bumula Sub County,Bumula Ward,53,1511,1380,53,1511,Bumula,CORRECT
1615,Bungoma,Bumula Sub County,Khasoko Ward,53,1511,1381,53,1511,Bumula,CORRECT
663,SAMBURU,Samburu Central Sub County,Maralal Ward,72,1422,1382,72,1422,Samburu Central,CORRECT
162,WAJIR,Wajir North Sub County,Bute Ward,61,1292,1383,61,1292,Wajir North,CORRECT
360,KITUI,Kitui East Sub County,Nzambani Ward,68,354,1384,68,354,Kitui East Sub County,CORRECT
1618,Bungoma,Bumula Sub County,West Bukusu Ward,53,1511,1385,53,1511,Bumula,CORRECT
1622,Bungoma,Kanduyi Sub County,Township Ward,53,284,1386,53,284,Kanduyi Sub County,CORRECT
1623,Bungoma,Kanduyi Sub County,Khalaba Ward,53,284,1387,53,284,Kanduyi Sub County,CORRECT
1624,Bungoma,Kanduyi Sub County,Musikoma Ward,53,284,1388,53,284,Kanduyi Sub County,CORRECT
1625,Bungoma,Kanduyi Sub County,East Sang'alo Ward,53,284,1389,53,284,Kanduyi Sub County,CORRECT
1626,Bungoma,Kanduyi Sub County,Marakaru/tuuti Ward,53,284,1390,53,284,Kanduyi Sub County,CORRECT
1627,Bungoma,Kanduyi Sub County,West Sang'alo Ward,53,284,1391,53,284,Kanduyi Sub County,CORRECT
1628,Bungoma,Webuye  East Sub County,Mihuu Ward,53,355,1392,53,355,Webuye  East Sub County,CORRECT
1629,Bungoma,Webuye  East Sub County,Ndivisi Ward,53,355,1393,53,355,Webuye  East Sub County,CORRECT
1630,Bungoma,Webuye  East Sub County,Maraka Ward,53,355,1394,53,355,Webuye  East Sub County,CORRECT
1631,Bungoma,Webuye West Sub County,Misikhu Ward,53,1520,1395,53,1520,Webuye West,CORRECT
1632,Bungoma,Webuye West Sub County,Sitikho Ward,53,1520,1396,53,1520,Webuye West,CORRECT
1633,Bungoma,Webuye West Sub County,Matulo Ward,53,1520,1397,53,1520,Webuye West,CORRECT
97,TANA RIVER,Bura Sub County,Hirimani Ward,57,299,1398,57,299,Bura Sub County,CORRECT
1831,Kilifi,Kilifi North Sub County,Mnarani Ward,73,1266,1399,73,1266,Kilifi North,CORRECT
1675,Kakamega,Mumias West  Sub County,Mumias North Ward,54,1504,1400,54,1504,Mumias West,CORRECT
95,TANA RIVER,Galole Sub County,Wayu Ward,57,296,1401,57,296,Galole Sub County,CORRECT
368,KITUI,Kitui South Sub County,Ikutha Ward,68,357,1402,68,357,Kitui South Sub County,CORRECT
370,KITUI,Kitui South Sub County,Athi Ward,68,357,1403,68,357,Kitui South Sub County,CORRECT
411,MAKUENI,Mbooni  Sub County,Tulimani Ward,74,358,1404,74,358,Mbooni  Sub County,CORRECT
412,MAKUENI,Mbooni  Sub County,Mbooni Ward,74,358,1405,74,358,Mbooni  Sub County,CORRECT
413,MAKUENI,Mbooni  Sub County,Kithungo/Kitundu Ward,74,358,1406,74,358,Mbooni  Sub County,CORRECT
414,MAKUENI,Mbooni  Sub County,Kiteta-Kisau Ward,74,358,1407,74,358,Mbooni  Sub County,CORRECT
415,MAKUENI,Mbooni  Sub County,Waia/Kako Ward,74,358,1408,74,358,Mbooni  Sub County,CORRECT
416,MAKUENI,Mbooni  Sub County,Kalawa/ Kathulumbi Ward,74,358,1409,74,358,Mbooni  Sub County,CORRECT
417,MAKUENI,Kilome Sub County,Kasikeu Ward,74,359,1410,74,359,Kilome Sub County,CORRECT
418,MAKUENI,Kilome Sub County,Mukaa Ward,74,359,1411,74,359,Kilome Sub County,CORRECT
419,MAKUENI,Kilome Sub County,Kiima Kiu/Kalanzoni Ward,74,359,1412,74,359,Kilome Sub County,CORRECT
420,MAKUENI,Kaiti  Sub County,Ukia ward,74,360,1413,74,360,Kaiti  Sub County,CORRECT
421,MAKUENI,Kaiti  Sub County,Kee ward,74,360,1414,74,360,Kaiti  Sub County,CORRECT
422,MAKUENI,Kaiti  Sub County,Kilungu ward,74,360,1415,74,360,Kaiti  Sub County,CORRECT
423,MAKUENI,Kaiti  Sub County,Ilima ward,74,360,1416,74,360,Kaiti  Sub County,CORRECT
424,MAKUENI,Makueni  Sub County,Wote Ward,74,1364,1417,74,1364,Makueni,CORRECT
425,MAKUENI,Makueni  Sub County,Muvau/Kikumini Ward,74,1364,1418,74,1364,Makueni,CORRECT
426,MAKUENI,Makueni  Sub County,Mavindini Ward,74,1364,1419,74,1364,Makueni,CORRECT
427,MAKUENI,Makueni  Sub County,Kitise/Kithuki Ward,74,1364,1420,74,1364,Makueni,CORRECT
428,MAKUENI,Makueni  Sub County,Kathonzweni Ward,74,1364,1421,74,1364,Makueni,CORRECT
429,MAKUENI,Makueni  Sub County,Nzaui/Kilili/Kalamba Ward,74,1364,1422,74,1364,Makueni,CORRECT
430,MAKUENI,Makueni  Sub County,Mbitini Ward,74,1364,1423,74,1364,Makueni,CORRECT
431,MAKUENI,Kibwezi West  Sub County,Makindu Ward,74,362,1424,74,362,Kibwezi West  Sub County,CORRECT
432,MAKUENI,Kibwezi West  Sub County,Nguumo Ward,74,362,1425,74,362,Kibwezi West  Sub County,CORRECT
433,MAKUENI,Kibwezi West  Sub County,Kikumbulyu North Ward,74,362,1426,74,362,Kibwezi West  Sub County,CORRECT
434,MAKUENI,Kibwezi West  Sub County,Kikumbulyu South Ward,74,362,1427,74,362,Kibwezi West  Sub County,CORRECT
435,MAKUENI,Kibwezi West  Sub County,Nguu/Masumba Ward,74,362,1428,74,362,Kibwezi West  Sub County,CORRECT
1676,Kakamega,Mumias West  Sub County,Etenje Ward,54,1504,1429,54,1504,Mumias West,CORRECT
1677,Kakamega,Mumias West  Sub County,Musanda Ward,54,1504,1430,54,1504,Mumias West,CORRECT
113,TAITA TAVETA,Taveta Sub County,Bomani Ward,59,1278,1431,59,1278,Taveta,CORRECT
114,TAITA TAVETA,Taveta Sub County,Mboghoni Ward,59,1278,1432,59,1278,Taveta,CORRECT
129,TAITA TAVETA,Voi Sub County,Kasigau Ward,59,1279,1433,59,1279,Voi,CORRECT
154,GARISSA,Fafi Sub County,Jarajila Ward,60,1282,1434,60,1282,Fafi,CORRECT
155,GARISSA,Fafi Sub County,Fafi Ward,60,1282,1435,60,1282,Fafi,CORRECT
163,WAJIR,Wajir North Sub County,Korondile Ward,61,1292,1436,61,1292,Wajir North,CORRECT
183,WAJIR,Eldas Sub County,Elnur/tula tula Ward,61,1288,1437,61,1288,Eldas,CORRECT
191,MANDERA,MANDERA WEST,TAKABA SOUTH,63,1295,1438,63,1295,Mandera West,CORRECT
192,MANDERA,MANDERA WEST,TAKABA,63,1295,1439,63,1295,Mandera West,CORRECT
184,WAJIR,Wajir South Sub County,Benane Ward,61,1293,1440,61,1293,Wajir South,CORRECT
185,WAJIR,Wajir South Sub County,Burder Ward,61,1293,1441,61,1293,Wajir South,CORRECT
1832,Kilifi,Kilifi South Sub County,Junju Ward,73,1267,1442,73,1267,Kilifi South,CORRECT
1684,Kakamega,Matungu Sub County,Mayoni Ward,54,1502,1443,54,1502,Matungu,CORRECT
1685,Kakamega,Matungu Sub County,Namamali Ward,54,1502,1444,54,1502,Matungu,CORRECT
1686,Kakamega,Butere Sub County,Marama West Ward,54,1493,1445,54,1493,Butere,CORRECT
1687,Kakamega,Butere Sub County,Marama Central Ward,54,1493,1446,54,1493,Butere,CORRECT
1688,Kakamega,Butere Sub County,Marenyo-shianda Ward,54,1493,1447,54,1493,Butere,CORRECT
1689,Kakamega,Butere Sub County,Marama North Ward,54,1493,1448,54,1493,Butere,CORRECT
1690,Kakamega,Butere Sub County,Marama South Ward,54,1493,1449,54,1493,Butere,CORRECT
1692,Kakamega,Khwisero Sub County,Kisa East Ward,54,1498,1450,54,1498,Khwisero,CORRECT
1693,Kakamega,Khwisero Sub County,Kisa West Ward,54,1498,1451,54,1498,Khwisero,CORRECT
1694,Kakamega,Khwisero Sub County,Kisa Central Ward,54,1498,1452,54,1498,Khwisero,CORRECT
1695,Kakamega,Shinyalu Sub County,Isukha North Ward,54,369,1453,54,369,Shinyalu Sub County,CORRECT
1696,Kakamega,Shinyalu Sub County,Murhanda Ward,54,369,1454,54,369,Shinyalu Sub County,CORRECT
1697,Kakamega,Shinyalu Sub County,Isukha Central Ward,54,369,1455,54,369,Shinyalu Sub County,CORRECT
1698,Kakamega,Shinyalu Sub County,Isukha South Ward,54,369,1456,54,369,Shinyalu Sub County,CORRECT
1699,Kakamega,Shinyalu Sub County,Isukha East Ward,54,369,1457,54,369,Shinyalu Sub County,CORRECT
1700,Kakamega,Shinyalu Sub County,Isukha West Ward,54,369,1458,54,369,Shinyalu Sub County,CORRECT
1701,Kakamega,Ikolomani Sub County,Idakho South Ward,54,370,1459,54,370,Ikolomani Sub County,CORRECT
1702,Kakamega,Ikolomani Sub County,Idakho East Ward,54,370,1460,54,370,Ikolomani Sub County,CORRECT
1703,Kakamega,Ikolomani Sub County,Idakho North Ward,54,370,1461,54,370,Ikolomani Sub County,CORRECT
1704,Kakamega,Ikolomani Sub County,Idakho Central Ward,54,370,1462,54,370,Ikolomani Sub County,CORRECT
1705,Busia,Teso North Sub County,Malaba Central Ward,62,1527,1463,62,1527,Teso North,CORRECT
1706,Busia,Teso North Sub County,Malaba North Ward,62,1527,1464,62,1527,Teso North,CORRECT
1707,Busia,Teso North Sub County,Ang'urai South Ward,62,1527,1465,62,1527,Teso North,CORRECT
1708,Busia,Teso North Sub County,Ang'urai North Ward,62,1527,1466,62,1527,Teso North,CORRECT
1709,Busia,Teso North Sub County,Ang'urai East Ward,62,1527,1467,62,1527,Teso North,CORRECT
1710,Busia,Teso North Sub County,Malaba South Ward,62,1527,1468,62,1527,Teso North,CORRECT
1711,Busia,Teso South Sub County,Ang'orom Ward,62,1528,1469,62,1528,Teso South,CORRECT
1712,Busia,Teso South Sub County,Chakol South Ward,62,1528,1470,62,1528,Teso South,CORRECT
1713,Busia,Teso South Sub County,Chakol North Ward,62,1528,1471,62,1528,Teso South,CORRECT
1714,Busia,Teso South Sub County,Amukura West Ward,62,1528,1472,62,1528,Teso South,CORRECT
1715,Busia,Teso South Sub County,Amukura East Ward,62,1528,1473,62,1528,Teso South,CORRECT
452,NYANDARUA,Kipipiri Sub County,Githioro Ward,67,1372,1474,67,1372,Kipipiri,CORRECT
351,KITUI,Kitui Rural Sub County,Mbitini Ward,68,348,1475,68,348,Kitui Rural Sub County,CORRECT
454,NYANDARUA,Olkalou Sub County,Kanjuiri range Ward,67,374,1476,67,374,Olkalou Sub County,CORRECT
1716,Busia,Teso South Sub County,Amukura Central Ward,62,1528,1477,62,1528,Teso South,CORRECT
359,KITUI,Kitui East Sub County,Zombe/mwitika Ward,68,354,1478,68,354,Kitui East Sub County,CORRECT
225,MARSABIT,MOYALE,MOYALE TOWNSHIP,64,1306,1479,64,1306,Moyale,CORRECT
226,MARSABIT,MOYALE,URAN,64,1306,1480,64,1306,Moyale,CORRECT
227,MARSABIT,MOYALE,OBBU,64,1306,1481,64,1306,Moyale,CORRECT
228,MARSABIT,NORTH HORR,DUKANA,64,1307,1482,64,1307,North Horr,CORRECT
229,MARSABIT,NORTH HORR,MAIKONA,64,1307,1483,64,1307,North Horr,CORRECT
206,MANDERA,MANDERA SOUTH,WARGADUD,63,325,1484,63,325,MANDERA SOUTH,CORRECT
457,NYANDARUA,Olkalou Sub County,Rurii Ward,67,374,1485,67,374,Olkalou Sub County,CORRECT
96,TANA RIVER,Bura Sub County,Chewele Ward,57,299,1486,57,299,Bura Sub County,CORRECT
234,MARSABIT,SAKU,KARARE,64,329,1487,64,329,SAKU,CORRECT
235,MARSABIT,SAKU,MARSABIT CENTRAL,64,329,1488,64,329,SAKU,CORRECT
236,MARSABIT,LAISAMIS,LOIYANGALANI,64,330,1489,64,330,LAISAMIS,CORRECT
100,TANA RIVER,Bura Sub County,Madogo Ward,57,299,1490,57,299,Bura Sub County,CORRECT
1722,Busia,Matayos Sub County,Mayenje Ward,62,323,1491,62,323,Matayos Sub County,CORRECT
1726,Busia,Butula Sub County,Marachi West Ward,62,1524,1492,62,1524,Butula,CORRECT
486,NYERI,Nyeri South Sub County,Karima Ward,69,1381,1493,69,1381,Nyeri South,CORRECT
487,NYERI,Mukurweini Sub County,Gikondi Ward,69,376,1494,69,376,Mukurweini Sub County,CORRECT
488,NYERI,Mukurweini Sub County,Rugi Ward,69,376,1495,69,376,Mukurweini Sub County,CORRECT
489,NYERI,Mukurweini Sub County,Mukurwe-ini west Ward,69,376,1496,69,376,Mukurweini Sub County,CORRECT
490,NYERI,Mukurweini Sub County,Mukurwe-ini central Ward,69,376,1497,69,376,Mukurweini Sub County,CORRECT
491,NYERI,Nyeri Central Sub County,Kiganjo/mathari Ward,69,1383,1498,69,1383,Nyeri Central,CORRECT
492,NYERI,Nyeri Central Sub County,Rware Ward,69,1383,1499,69,1383,Nyeri Central,CORRECT
493,NYERI,Nyeri Central Sub County,Gatitu/muruguru Ward,69,1383,1500,69,1383,Nyeri Central,CORRECT
494,NYERI,Nyeri Central Sub County,RURING'U / Karia Ward,69,1383,1501,69,1383,Nyeri Central,CORRECT
495,NYERI,Nyeri Central Sub County,Kamakwa/mukaro Ward,69,1383,1502,69,1383,Nyeri Central,CORRECT
496,KIRINYAGA,Kirinyaga North/Mwea West Sub County,Mutithi Ward,75,378,1503,75,378,Kirinyaga North/Mwea West Sub County,CORRECT
497,KIRINYAGA,Kirinyaga North/Mwea West Sub County,Kangai Ward,75,378,1504,75,378,Kirinyaga North/Mwea West Sub County,CORRECT
498,KIRINYAGA,Kirinyaga North/Mwea West Sub County,Thiba Ward,75,378,1505,75,378,Kirinyaga North/Mwea West Sub County,CORRECT
499,KIRINYAGA,Kirinyaga North/Mwea West Sub County,Wamumu Ward,75,378,1506,75,378,Kirinyaga North/Mwea West Sub County,CORRECT
500,KIRINYAGA,Kirinyaga South Sub County,Nyangati Ward,75,379,1507,75,379,Kirinyaga South Sub County,CORRECT
501,KIRINYAGA,Kirinyaga South Sub County,Murinduko Ward,75,379,1508,75,379,Kirinyaga South Sub County,CORRECT
502,KIRINYAGA,Kirinyaga South Sub County,Gathigiriri Ward,75,379,1509,75,379,Kirinyaga South Sub County,CORRECT
503,KIRINYAGA,Kirinyaga South Sub County,Tebere Ward,75,379,1510,75,379,Kirinyaga South Sub County,CORRECT
504,KIRINYAGA,Kirinyaga East Sub County,Kabare Ward,75,1385,1511,75,1385,Kirinyaga East,CORRECT
505,KIRINYAGA,Kirinyaga East Sub County,Baragwi Ward,75,1385,1512,75,1385,Kirinyaga East,CORRECT
506,KIRINYAGA,Kirinyaga East Sub County,Njukiine Ward,75,1385,1513,75,1385,Kirinyaga East,CORRECT
507,KIRINYAGA,Kirinyaga East Sub County,Ngariama Ward,75,1385,1514,75,1385,Kirinyaga East,CORRECT
508,KIRINYAGA,Kirinyaga East Sub County,Karumandi Ward,75,1385,1515,75,1385,Kirinyaga East,CORRECT
509,KIRINYAGA,Kirinyaga West Sub County,Mukure Ward,75,1386,1516,75,1386,Kirinyaga West,CORRECT
510,KIRINYAGA,Kirinyaga West Sub County,Kiine Ward,75,1386,1517,75,1386,Kirinyaga West,CORRECT
511,KIRINYAGA,Kirinyaga West Sub County,Kariti Ward,75,1386,1518,75,1386,Kirinyaga West,CORRECT
1729,Busia,Butula Sub County,Marachi East Ward,62,1524,1519,62,1524,Butula,CORRECT
1730,Busia,Butula Sub County,Marachi North Ward,62,1524,1520,62,1524,Butula,CORRECT
1731,Busia,Butula Sub County,Elugulu Ward,62,1524,1521,62,1524,Butula,CORRECT
1732,Busia,Samia Sub County,Namboboto Nambuku Ward,62,1526,1522,62,1526,Samia,CORRECT
1733,Busia,Samia Sub County,Nangina Ward,62,1526,1523,62,1526,Samia,CORRECT
1734,Busia,Samia Sub County,Ageng'a Nanguba Ward,62,1526,1524,62,1526,Samia,CORRECT
1735,Busia,Samia Sub County,Bwiri Ward,62,1526,1525,62,1526,Samia,CORRECT
2097,Muranga,Mathioya Sub County,Kiru Ward,76,1391,1526,76,1391,Mathioya,CORRECT
2098,Muranga,Mathioya Sub County,Kamacharia Ward,76,1391,1527,76,1391,Mathioya,CORRECT
2099,Muranga,Kiharu Sub County,Wangu Ward,76,384,1528,76,384,Kiharu Sub County,CORRECT
2100,Muranga,Kiharu Sub County,Mugoiri Ward,76,384,1529,76,384,Kiharu Sub County,CORRECT
2101,Muranga,Kiharu Sub County,Mbiri Ward,76,384,1530,76,384,Kiharu Sub County,CORRECT
2102,Muranga,Kiharu Sub County,Township Ward,76,384,1531,76,384,Kiharu Sub County,CORRECT
2103,Muranga,Kiharu Sub County,Murarandia Ward,76,384,1532,76,384,Kiharu Sub County,CORRECT
1741,Nakuru,Molo  Sub County,Elburgon Ward,77,1462,1533,77,1462,Molo,CORRECT
1749,Nakuru,Njoro  Sub County,Njoro Ward,77,1467,1534,77,1467,Njoro,CORRECT
1750,Nakuru,Naivasha  Sub County,Biashara Ward,77,1463,1535,77,1463,Naivasha,CORRECT
1751,Nakuru,Naivasha  Sub County,Hells Gate Ward,77,1463,1536,77,1463,Naivasha,CORRECT
2104,Muranga,Kiharu Sub County,Gaturi Ward,76,384,1537,76,384,Kiharu Sub County,CORRECT
2105,Muranga,Kigumo Sub County,Kahumbu Ward,76,1395,1538,76,1395,Kigumo,CORRECT
