gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,normalizedCounty,normalizedSubCounty,actualWardId,actualCountyId,actualCountyName,actualSubCountyId,actualSubCountyName,candidateCountyIds,candidateSubCountyIds,candidateSubCountyNames,status,reason
1541,Homa Bay,Kabondo Kasipul Sub County,Kabondo West Ward,homabay,kabondokasipul,1069,51,Homa Bay,268,Kabondo Kasipul Sub County,51,268,Kabondo Kasipul Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1542,Homa Bay,Kabondo Kasipul Sub County,Kokwanyo/kakelo Ward,homabay,kabondokasipul,1070,51,Homa Bay,268,Kabondo Kasipul Sub County,51,268,Kabondo Kasipul Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1543,Homa Bay,Kabondo Kasipul Sub County,Kojwach Ward,homabay,kabondokasipul,1071,51,Homa Bay,268,Kabondo Kasipul Sub County,51,268,Kabondo Kasipul Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1544,Homa Bay,Karachuonyo Sub County,West Karachuonyo Ward,homabay,karachuonyo,1072,51,Homa Bay,269,Karachuonyo Sub County,51,269,Karachuonyo Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1545,Homa Bay,Karachuonyo Sub County,North Karachuonyo Ward,homabay,karachuonyo,1073,51,Homa Bay,269,Karachuonyo Sub County,51,269,Karachuonyo Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1546,Homa Bay,Karachuonyo Sub County,Central Ward,homabay,karachuonyo,1074,51,Homa Bay,269,Karachuonyo Sub County,51,269,Karachuonyo Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1547,Homa Bay,Karachuonyo Sub County,Kanyaluo Ward,homabay,karachuonyo,1075,51,Homa Bay,269,Karachuonyo Sub County,51,269,Karachuonyo Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1553,Homa Bay,Rangwe Sub County,Kagan Ward,homabay,rangwe,1076,51,Homa Bay,1545,Rangwe,51,1545,Rangwe,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1554,Homa Bay,Rangwe Sub County,Kochia Ward,homabay,rangwe,1077,51,Homa Bay,1545,Rangwe,51,1545,Rangwe,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1555,Homa Bay,Homa Bay Town Sub County,Homa Bay Central Ward,homabay,homabaytown,1078,51,Homa Bay,271,Homa Bay Town Sub County,51,271,Homa Bay Town Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1556,Homa Bay,Homa Bay Town Sub County,Homa Bay Arujo Ward,homabay,homabaytown,1079,51,Homa Bay,271,Homa Bay Town Sub County,51,271,Homa Bay Town Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1558,Homa Bay,Homa Bay Town Sub County,Homa Bay East Ward,homabay,homabaytown,1080,51,Homa Bay,271,Homa Bay Town Sub County,51,271,Homa Bay Town Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1559,Homa Bay,Ndhiwa Sub County,Kwabwai Ward,homabay,ndhiwa,1081,51,Homa Bay,1541,Ndhiwa,51,1541,Ndhiwa,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1560,Homa Bay,Ndhiwa Sub County,Kanyadoto Ward,homabay,ndhiwa,1082,51,Homa Bay,1541,Ndhiwa,51,1541,Ndhiwa,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1561,Homa Bay,Ndhiwa Sub County,Kanyikela Ward,homabay,ndhiwa,1083,51,Homa Bay,1541,Ndhiwa,51,1541,Ndhiwa,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1562,Homa Bay,Ndhiwa Sub County,Kabouch North Ward,homabay,ndhiwa,1084,51,Homa Bay,1541,Ndhiwa,51,1541,Ndhiwa,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1563,Homa Bay,Ndhiwa Sub County,Kabuoch South/pala Ward,homabay,ndhiwa,1085,51,Homa Bay,1541,Ndhiwa,51,1541,Ndhiwa,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1565,Homa Bay,Ndhiwa Sub County,Kanyamwa Kosewe Ward,homabay,ndhiwa,1086,51,Homa Bay,1541,Ndhiwa,51,1541,Ndhiwa,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1566,Homa Bay,Mbita Sub County,Mfangano Island Ward,homabay,mbita,1087,51,Homa Bay,273,Mbita Sub County,51,273,Mbita Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1567,Homa Bay,Mbita Sub County,Rusinga Island Ward,homabay,mbita,1088,51,Homa Bay,273,Mbita Sub County,51,273,Mbita Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1568,Homa Bay,Mbita Sub County,Kasgunga Ward,homabay,mbita,1089,51,Homa Bay,273,Mbita Sub County,51,273,Mbita Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1579,Vihiga,Sabatia Sub County,Chavakali Ward,vihiga,sabatia,1090,52,Vihiga,1508,Sabatia,52,1508,Sabatia,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1582,Vihiga,Sabatia Sub County,Busali Ward,vihiga,sabatia,1091,52,Vihiga,1508,Sabatia,52,1508,Sabatia,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1583,Vihiga,Hamisi Sub County,Shiru Ward,vihiga,hamisi,1092,52,Vihiga,1510,Hamisi,52,1510,Hamisi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1584,Vihiga,Hamisi Sub County,Gisambai Ward,vihiga,hamisi,1093,52,Vihiga,1510,Hamisi,52,1510,Hamisi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1585,Vihiga,Hamisi Sub County,Muhudu Ward,vihiga,hamisi,1094,52,Vihiga,1510,Hamisi,52,1510,Hamisi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1586,Vihiga,Hamisi Sub County,Tambua Ward,vihiga,hamisi,1095,52,Vihiga,1510,Hamisi,52,1510,Hamisi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1587,Vihiga,Hamisi Sub County,Jepkoyai Ward,vihiga,hamisi,1096,52,Vihiga,1510,Hamisi,52,1510,Hamisi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1591,Vihiga,Luanda Sub County,Luanda South Ward,vihiga,luanda,1097,52,Vihiga,1509,Luanda,52,1509,Luanda,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1593,Vihiga,Emuhaya Sub County,North East Bunyore Ward,vihiga,emuhaya,1098,52,Vihiga,1506,Emuhaya,52,1506,Emuhaya,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1596,Vihiga,Hamisi Sub County,Banja Ward,vihiga,hamisi,1099,52,Vihiga,1510,Hamisi,52,1510,Hamisi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1597,Vihiga,Vihiga Sub County,South Maragoli Ward,vihiga,vihiga,1100,52,Vihiga,1507,Vihiga,52,1507,Vihiga,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1598,Vihiga,Hamisi Sub County,Shamakhokho Ward,vihiga,hamisi,1101,52,Vihiga,1510,Hamisi,52,1510,Hamisi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1600,Bungoma,Cheptais Sub County,Cheptais Ward,bungoma,cheptais,1102,53,Bungoma,1516,Cheptais,53,1516,Cheptais,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1603,Bungoma,Cheptais Sub County,Kakateny Ward,bungoma,cheptais,1103,53,Bungoma,1516,Cheptais,53,1516,Cheptais,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1604,Bungoma,Mt Elgon Sub County,Kaptama Ward,bungoma,mtelgon,1104,53,Bungoma,280,Mt Elgon Sub County,53,280,Mt Elgon Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1607,Bungoma,Sirisia Sub County,Malakisi/south Kulisiru Ward,bungoma,sirisia,1105,53,Bungoma,281,Sirisia Sub County,53,281,Sirisia Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1608,Bungoma,Sirisia Sub County,Lwandanyi Ward,bungoma,sirisia,1106,53,Bungoma,281,Sirisia Sub County,53,281,Sirisia Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1610,Bungoma,Kabuchai Sub County,West Nalondo Ward,bungoma,kabuchai,1107,53,Bungoma,282,Kabuchai Sub County,53,282,Kabuchai Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1612,Bungoma,Kabuchai Sub County,Mukuyuni Ward,bungoma,kabuchai,1108,53,Bungoma,282,Kabuchai Sub County,53,282,Kabuchai Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1616,Bungoma,Bumula Sub County,Kabula  Ward,bungoma,bumula,1109,53,Bungoma,1511,Bumula,53,1511,Bumula,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1617,Bungoma,Bumula Sub County,Kimaeti Ward,bungoma,bumula,1110,53,Bungoma,1511,Bumula,53,1511,Bumula,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1619,Bungoma,Bumula Sub County,Siboti Ward,bungoma,bumula,1111,53,Bungoma,1511,Bumula,53,1511,Bumula,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1620,Bungoma,Kanduyi Sub County,Bukembe West Ward,bungoma,kanduyi,1112,53,Bungoma,284,Kanduyi Sub County,53,284,Kanduyi Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1621,Bungoma,Kanduyi Sub County,Bukembe East Ward,bungoma,kanduyi,1113,53,Bungoma,284,Kanduyi Sub County,53,284,Kanduyi Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1634,Bungoma,Webuye West Sub County,Bokoli Ward,bungoma,webuyewest,1114,53,Bungoma,1520,Webuye West,53,1520,Webuye West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1635,Bungoma,Kimilili Sub County,Kibingei Ward,bungoma,kimilili,1115,53,Bungoma,1517,Kimilili,53,1517,Kimilili,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1636,Bungoma,Kimilili Sub County,Kimilili Ward,bungoma,kimilili,1116,53,Bungoma,1517,Kimilili,53,1517,Kimilili,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1637,Bungoma,Kimilili Sub County,Maeni Ward,bungoma,kimilili,1117,53,Bungoma,1517,Kimilili,53,1517,Kimilili,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1638,Bungoma,Kimilili Sub County,Kamukuywa Ward,bungoma,kimilili,1118,53,Bungoma,1517,Kimilili,53,1517,Kimilili,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1639,Bungoma,Tongaren Sub County,Mbakalo Ward,bungoma,tongaren,1119,53,Bungoma,1519,Tongaren,53,1519,Tongaren,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1640,Bungoma,Tongaren Sub County,Naitiri/kabuyefwe Ward,bungoma,tongaren,1120,53,Bungoma,1519,Tongaren,53,1519,Tongaren,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1641,Bungoma,Tongaren Sub County,Milima Ward,bungoma,tongaren,1121,53,Bungoma,1519,Tongaren,53,1519,Tongaren,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1642,Bungoma,Tongaren Sub County,Ndalu/ Tabani Ward,bungoma,tongaren,1122,53,Bungoma,1519,Tongaren,53,1519,Tongaren,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1643,Bungoma,Tongaren Sub County,Tongaren Ward,bungoma,tongaren,1123,53,Bungoma,1519,Tongaren,53,1519,Tongaren,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1644,Bungoma,Tongaren Sub County,Soysambu/ Mitua Ward,bungoma,tongaren,1124,53,Bungoma,1519,Tongaren,53,1519,Tongaren,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1645,Kakamega,Lugari Sub County,Mautuma Ward,kakamega,lugari,1125,54,Kakamega,1500,Lugari,54,1500,Lugari,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1646,Kakamega,Lugari Sub County,Lugari Ward,kakamega,lugari,1126,54,Kakamega,1500,Lugari,54,1500,Lugari,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1647,Kakamega,Lugari Sub County,Lumakanda Ward,kakamega,lugari,1127,54,Kakamega,1500,Lugari,54,1500,Lugari,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1648,Kakamega,Lugari Sub County,Chekalini Ward,kakamega,lugari,1128,54,Kakamega,1500,Lugari,54,1500,Lugari,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1649,Kakamega,Lugari Sub County,Chevaywa Ward,kakamega,lugari,1129,54,Kakamega,1500,Lugari,54,1500,Lugari,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1650,Kakamega,Lugari Sub County,Lwandeti Ward,kakamega,lugari,1130,54,Kakamega,1500,Lugari,54,1500,Lugari,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1651,Kakamega,Likuyani Sub County,Likuyani Ward,kakamega,likuyani,1131,54,Kakamega,1499,Likuyani,54,1499,Likuyani,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1652,Kakamega,Likuyani Sub County,Sango Ward,kakamega,likuyani,1132,54,Kakamega,1499,Likuyani,54,1499,Likuyani,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1653,Kakamega,Likuyani Sub County,Kongoni Ward,kakamega,likuyani,1133,54,Kakamega,1499,Likuyani,54,1499,Likuyani,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1654,Kakamega,Likuyani Sub County,Nzoia Ward,kakamega,likuyani,1134,54,Kakamega,1499,Likuyani,54,1499,Likuyani,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1655,Kakamega,Likuyani Sub County,Sinoko Ward,kakamega,likuyani,1135,54,Kakamega,1499,Likuyani,54,1499,Likuyani,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1656,Kakamega,Malava Sub County,West Kabras Ward,kakamega,malava,1136,54,Kakamega,290,Malava Sub County,54,290,Malava Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1657,Kakamega,Malava Sub County,Chemuche Ward,kakamega,malava,1137,54,Kakamega,290,Malava Sub County,54,290,Malava Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1658,Kakamega,Malava Sub County,East Kabras Ward,kakamega,malava,1138,54,Kakamega,290,Malava Sub County,54,290,Malava Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1659,Kakamega,Malava Sub County,Butali Chegulo Ward,kakamega,malava,1139,54,Kakamega,290,Malava Sub County,54,290,Malava Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1660,Kakamega,Malava Sub County,Manda-shivanga Ward,kakamega,malava,1140,54,Kakamega,290,Malava Sub County,54,290,Malava Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1661,Kakamega,Malava Sub County,Shirungu-mugai Ward,kakamega,malava,1141,54,Kakamega,290,Malava Sub County,54,290,Malava Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1662,Kakamega,Malava Sub County,South Kabras Ward,kakamega,malava,1142,54,Kakamega,290,Malava Sub County,54,290,Malava Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1663,Kakamega,Lurambi Sub County,Butsotso East Ward,kakamega,lurambi,1143,54,Kakamega,291,Lurambi Sub County,54,291,Lurambi Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1664,Kakamega,Lurambi Sub County,Butsotso South  Ward,kakamega,lurambi,1144,54,Kakamega,291,Lurambi Sub County,54,291,Lurambi Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1665,Kakamega,Lurambi Sub County,Butsotso Central Ward,kakamega,lurambi,1145,54,Kakamega,291,Lurambi Sub County,54,291,Lurambi Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1666,Kakamega,Lurambi Sub County,Sheywe Ward,kakamega,lurambi,1146,54,Kakamega,291,Lurambi Sub County,54,291,Lurambi Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1667,Kakamega,Lurambi Sub County,Mahiakalo Ward,kakamega,lurambi,1147,54,Kakamega,291,Lurambi Sub County,54,291,Lurambi Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1668,Kakamega,Lurambi Sub County,Shirere Ward,kakamega,lurambi,1148,54,Kakamega,291,Lurambi Sub County,54,291,Lurambi Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1669,Kakamega,Navakholo Sub County,Ingoste-matiha Ward,kakamega,navakholo,1149,54,Kakamega,1505,Navakholo,54,1505,Navakholo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1670,Kakamega,Navakholo Sub County,Shinoyi-shikomari-esumeiya Ward,kakamega,navakholo,1150,54,Kakamega,1505,Navakholo,54,1505,Navakholo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1671,Kakamega,Navakholo Sub County,Bunyala West Ward,kakamega,navakholo,1151,54,Kakamega,1505,Navakholo,54,1505,Navakholo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1672,Kakamega,Navakholo Sub County,Bunyala East Ward,kakamega,navakholo,1152,54,Kakamega,1505,Navakholo,54,1505,Navakholo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1673,Kakamega,Navakholo Sub County,Bunyala Central Ward,kakamega,navakholo,1153,54,Kakamega,1505,Navakholo,54,1505,Navakholo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1674,Kakamega,Mumias West  Sub County,Mumias Central Ward,kakamega,mumiaswest,1154,54,Kakamega,1504,Mumias West,54,1504,Mumias West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1796,Mombasa,Changamwe Sub County,Kipevu Ward,mombasa,changamwe,1155,55,Mombasa,1251,Changamwe,55,1251,Changamwe,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
961,KERICHO,AINAMOI,BELGUT,kericho,ainamoi,1156,56,Kericho,295,AINAMOI,56,295,AINAMOI,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
94,TANA RIVER,Galole Sub County,Chewani Ward,tanariver,galole,1157,57,Tana River,296,Galole Sub County,57,296,Galole Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
92,TANA RIVER,Galole Sub County,Kinakomba Ward,tanariver,galole,1158,57,Tana River,296,Galole Sub County,57,296,Galole Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1476,Migori,Nyatike Sub County,Kanyasa Ward,migori,nyatike,1159,49,Migori,1551,Nyatike,49,1551,Nyatike,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1477,Migori,Nyatike Sub County,North Kadem Ward,migori,nyatike,1160,49,Migori,1551,Nyatike,49,1551,Nyatike,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1478,Migori,Nyatike Sub County,Macalder/kanyarwanda Ward,migori,nyatike,1161,49,Migori,1551,Nyatike,49,1551,Nyatike,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1479,Migori,Nyatike Sub County,Kaler Ward,migori,nyatike,1162,49,Migori,1551,Nyatike,49,1551,Nyatike,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1480,Migori,Nyatike Sub County,Got Kachola Ward,migori,nyatike,1163,49,Migori,1551,Nyatike,49,1551,Nyatike,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1481,Migori,Nyatike Sub County,Muhuru Ward,migori,nyatike,1164,49,Migori,1551,Nyatike,49,1551,Nyatike,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1482,Migori,Kuria West Sub County,Bukira East Ward,migori,kuriawest,1165,49,Migori,1550,Kuria West,49,1550,Kuria West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1483,Migori,Kuria West Sub County,Bukira Central/ikerege Ward,migori,kuriawest,1166,49,Migori,1550,Kuria West,49,1550,Kuria West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1484,Migori,Kuria West Sub County,Isibania Ward,migori,kuriawest,1167,49,Migori,1550,Kuria West,49,1550,Kuria West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1797,Mombasa,Changamwe Sub County,Airport Ward,mombasa,changamwe,1168,55,Mombasa,1251,Changamwe,55,1251,Changamwe,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
101,LAMU,LAMU EAST,FAZA,lamu,lamueast,1169,58,Lamu,1274,Lamu East,58,1274,Lamu East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
102,LAMU,LAMU EAST,KIUNGA,lamu,lamueast,1170,58,Lamu,1274,Lamu East,58,1274,Lamu East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
103,LAMU,LAMU EAST,BASUBA,lamu,lamueast,1171,58,Lamu,1274,Lamu East,58,1274,Lamu East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
104,LAMU,LAMU WEST,SHELLA,lamu,lamuwest,1172,58,Lamu,1275,Lamu West,58,1275,Lamu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
105,LAMU,LAMU WEST,MKOMAMI,lamu,lamuwest,1173,58,Lamu,1275,Lamu West,58,1275,Lamu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
106,LAMU,LAMU WEST,HINDI,lamu,lamuwest,1174,58,Lamu,1275,Lamu West,58,1275,Lamu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
98,TANA RIVER,Bura Sub County,Bangale Ward,tanariver,bura,1175,57,Tana River,299,Bura Sub County,57,299,Bura Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
99,TANA RIVER,Bura Sub County,Sala Ward,tanariver,bura,1176,57,Tana River,299,Bura Sub County,57,299,Bura Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
108,LAMU,LAMU WEST,HONGWE,lamu,lamuwest,1177,58,Lamu,1275,Lamu West,58,1275,Lamu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1678,Kakamega,Mumias East Sub County,Lusheya Lubinu Ward,kakamega,mumiaseast,1178,54,Kakamega,1503,Mumias East,54,1503,Mumias East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1679,Kakamega,Mumias East Sub County,Malaha Isongo Makunga Ward,kakamega,mumiaseast,1179,54,Kakamega,1503,Mumias East,54,1503,Mumias East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1680,Kakamega,Mumias East Sub County,East Wanga Ward,kakamega,mumiaseast,1180,54,Kakamega,1503,Mumias East,54,1503,Mumias East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1681,Kakamega,Matungu Sub County,Koyonzo Ward,kakamega,matungu,1181,54,Kakamega,1502,Matungu,54,1502,Matungu,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1682,Kakamega,Matungu Sub County,Kholera Ward,kakamega,matungu,1182,54,Kakamega,1502,Matungu,54,1502,Matungu,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1683,Kakamega,Matungu Sub County,Khalaba Ward,kakamega,matungu,1183,54,Kakamega,1502,Matungu,54,1502,Matungu,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
111,TAITA TAVETA,Taveta Sub County,Chala Ward,taitataveta,taveta,1184,59,Taita Taveta,1278,Taveta,59,1278,Taveta,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
