sourceGid,wardName,authoritativeCountyName,authoritativeSubcountyName,authoritativeScuid,authoritativeCountyId,authoritativeSubcountyId,databaseWardId,databaseWardName,databaseCountyId,databaseCountyName,databaseSubcountyId,databaseSubcountyName,status,resolutionType,notes
2107,Kigumo Ward,Muranga,Kigumo Sub County,tyfDsdZ1h3R,76,1395,1548,Kigumo Ward,76,Murang'a,1395,Kigumo,CORRECT,NORMALIZED,
2108,Kangari Ward,Muranga,Kigumo Sub County,tyfDsdZ1h3R,76,1395,1549,Kangari Ward,76,Murang'a,1395,Kigumo,CORRECT,NORMALIZED,
2109,Kinyona Ward,Muranga,Kigumo Sub County,tyfDsdZ1h3R,76,1395,1550,Kinyona Ward,76,Murang'a,1395,Kigumo,CORRECT,NORMALIZED,
2110,Kimorori/wempa Ward,Muranga,Muranga South Sub County,l46g2PZUjoh,76,1393,1551,Kimorori/wempa Ward,76,Murang'a,1393,Murang'a South,CORRECT,ALIAS,
2111,Makuyu Ward,Muranga,Muranga South Sub County,l46g2PZUjoh,76,1393,1552,Makuyu Ward,76,Murang'a,1393,Murang'a South,CORRECT,ALIAS,
2112,Kambiti Ward,Muranga,Muranga South Sub County,l46g2PZUjoh,76,1393,1553,Kambiti Ward,76,Murang'a,1393,Murang'a South,CORRECT,ALIAS,
2113,Kamahuhu Ward,Muranga,Muranga South Sub County,l46g2PZUjoh,76,1393,1554,Kamahuhu Ward,76,Murang'a,1393,Murang'a South,CORRECT,ALIAS,
2114,Ichagaki Ward,Muranga,Muranga South Sub County,l46g2PZUjoh,76,1393,1555,Ichagaki Ward,76,Murang'a,1393,Murang'a South,CORRECT,ALIAS,
2115,Nginda Ward,Muranga,Muranga South Sub County,l46g2PZUjoh,76,1393,1556,Nginda Ward,76,Murang'a,1393,Murang'a South,CORRECT,ALIAS,
2116,Ng'araria Ward,Muranga,Kandara Sub County,gwYTo0wITYX,76,1396,1557,Ng'araria Ward,76,Murang'a,1396,Kandara,CORRECT,NORMALIZED,
2117,Muruka Ward,Muranga,Kandara Sub County,gwYTo0wITYX,76,1396,1558,Muruka Ward,76,Murang'a,1396,Kandara,CORRECT,NORMALIZED,
2118,Kagundu-ini Ward,Muranga,Kandara Sub County,gwYTo0wITYX,76,1396,1559,Kagundu-ini Ward,76,Murang'a,1396,Kandara,CORRECT,NORMALIZED,
2119,Gaichanjiru Ward,Muranga,Kandara Sub County,gwYTo0wITYX,76,1396,1560,Gaichanjiru Ward,76,Murang'a,1396,Kandara,CORRECT,NORMALIZED,
2120,Ithiru Ward,Muranga,Kandara Sub County,gwYTo0wITYX,76,1396,1561,Ithiru Ward,76,Murang'a,1396,Kandara,CORRECT,NORMALIZED,
2121,Ruchu Ward,Muranga,Kandara Sub County,gwYTo0wITYX,76,1396,1562,Ruchu Ward,76,Murang'a,1396,Kandara,CORRECT,NORMALIZED,
2122,Ithanga Ward,Muranga,Gatanga Sub County,Z7ALMtFNfeZ,76,1394,1563,Ithanga Ward,76,Murang'a,1394,Gatanga,CORRECT,NORMALIZED,
2123,Kakuzi/mitubiri Ward,Muranga,Gatanga Sub County,Z7ALMtFNfeZ,76,1394,1564,Kakuzi/mitubiri Ward,76,Murang'a,1394,Gatanga,CORRECT,NORMALIZED,
1727,Kingandole Ward,Busia,Butula Sub County,RIBiZFJxB1K,62,1524,1565,Kingandole Ward,62,Busia,1524,Butula,CORRECT,NORMALIZED,
462,Leshau/pondo Ward,NYANDARUA,Ndaragwa Sub County,EESGLsSLTqH,67,395,1566,Leshau/pondo Ward,67,Nyandarua,395,Ndaragwa Sub County,CORRECT,EXACT,
618,Lopur Ward,TURKANA,Turkana West Sub County,HK5SUCMQmsw,70,1416,1567,Lopur Ward,70,Turkana,1416,Turkana West,CORRECT,NORMALIZED,
619,Letea Ward,TURKANA,Turkana West Sub County,HK5SUCMQmsw,70,1416,1568,Letea Ward,70,Turkana,1416,Turkana West,CORRECT,NORMALIZED,
620,Songot Ward,TURKANA,Turkana West Sub County,HK5SUCMQmsw,70,1416,1569,Songot Ward,70,Turkana,1416,Turkana West,CORRECT,NORMALIZED,
2124,Mugumo-ini Ward,Muranga,Gatanga Sub County,Z7ALMtFNfeZ,76,1394,1570,Mugumo-ini Ward,76,Murang'a,1394,Gatanga,CORRECT,NORMALIZED,
2125,Kihumbu-ini Ward,Muranga,Gatanga Sub County,Z7ALMtFNfeZ,76,1394,1571,Kihumbu-ini Ward,76,Murang'a,1394,Gatanga,CORRECT,NORMALIZED,
2126,Gatanga Ward,Muranga,Gatanga Sub County,Z7ALMtFNfeZ,76,1394,1572,Gatanga Ward,76,Murang'a,1394,Gatanga,CORRECT,NORMALIZED,
2127,Kariara Ward,Muranga,Gatanga Sub County,Z7ALMtFNfeZ,76,1394,1573,Kariara Ward,76,Murang'a,1394,Gatanga,CORRECT,NORMALIZED,
2128,Moi's Bridge Ward,Uasin Gishu,Soy Sub County,lmr1q6dTaso,78,1434,1574,Moi's Bridge Ward,78,Uasin Gishu,1434,Soy,CORRECT,NORMALIZED,
160,Masalani Ward,GARISSA,Ijara Sub County,l5E6PiIUs1J,60,1285,1575,Masalani Ward,60,Garissa,1285,Ijara,CORRECT,NORMALIZED,
2129,Kapkures Ward,Uasin Gishu,Soy Sub County,lmr1q6dTaso,78,1434,1576,Kapkures Ward,78,Uasin Gishu,1434,Soy,CORRECT,NORMALIZED,
2130,Ziwa Ward,Uasin Gishu,Soy Sub County,lmr1q6dTaso,78,1434,1577,Ziwa Ward,78,Uasin Gishu,1434,Soy,CORRECT,NORMALIZED,
2133,Soy Ward,Uasin Gishu,Soy Sub County,lmr1q6dTaso,78,1434,1578,Soy Ward,78,Uasin Gishu,1434,Soy,CORRECT,NORMALIZED,
2134,Kuinet/kapsuswa Ward,Uasin Gishu,Soy Sub County,lmr1q6dTaso,78,1434,1579,Kuinet/kapsuswa Ward,78,Uasin Gishu,1434,Soy,CORRECT,NORMALIZED,
2135,Ngenyilel Ward,Uasin Gishu,Turbo Sub County,KuprsuBe1l0,78,1435,1580,Ngenyilel Ward,78,Uasin Gishu,1435,Turbo,CORRECT,NORMALIZED,
2136,Tapsagoi Ward,Uasin Gishu,Turbo Sub County,KuprsuBe1l0,78,1435,1581,Tapsagoi Ward,78,Uasin Gishu,1435,Turbo,CORRECT,NORMALIZED,
2137,Kamagut Ward,Uasin Gishu,Turbo Sub County,KuprsuBe1l0,78,1435,1582,Kamagut Ward,78,Uasin Gishu,1435,Turbo,CORRECT,NORMALIZED,
2138,Kiplombe Ward,Uasin Gishu,Turbo Sub County,KuprsuBe1l0,78,1435,1583,Kiplombe Ward,78,Uasin Gishu,1435,Turbo,CORRECT,NORMALIZED,
2139,Kapsaos Ward,Uasin Gishu,Turbo Sub County,KuprsuBe1l0,78,1435,1584,Kapsaos Ward,78,Uasin Gishu,1435,Turbo,CORRECT,NORMALIZED,
2140,Huruma Ward,Uasin Gishu,Turbo Sub County,KuprsuBe1l0,78,1435,1585,Huruma Ward,78,Uasin Gishu,1435,Turbo,CORRECT,NORMALIZED,
161,Gurar Ward,WAJIR,Wajir North Sub County,qsjAa8FE8OS,61,1292,1586,Gurar Ward,61,Wajir,1292,Wajir North,CORRECT,NORMALIZED,
345,Waita Ward,KITUI,Mwingi Central Sub- County,uE7HKhqPOtf,68,1346,1587,Waita Ward,68,Kitui,1346,Mwingi Central,CORRECT,NORMALIZED,
346,Mutongoni Ward,KITUI,Kitui West  Sub County,cmWAJB5kCDW,68,1337,1588,Mutongoni Ward,68,Kitui,1337,Kitui West,CORRECT,NORMALIZED,
347,Kauwi Ward,KITUI,Kitui West  Sub County,cmWAJB5kCDW,68,1337,1589,Kauwi Ward,68,Kitui,1337,Kitui West,CORRECT,NORMALIZED,
348,Matinyani Ward,KITUI,Kitui West  Sub County,cmWAJB5kCDW,68,1337,1590,Matinyani Ward,68,Kitui,1337,Kitui West,CORRECT,NORMALIZED,
349,Kwamutonga/kithumula Ward,KITUI,Kitui West  Sub County,cmWAJB5kCDW,68,1337,1591,Kwamutonga/kithumula Ward,68,Kitui,1337,Kitui West,CORRECT,NORMALIZED,
482,Karatina town Ward,NYERI,Mathira East Sub County,vznKK4IegIL,69,1379,1592,Karatina town Ward,69,Nyeri,1379,Mathira East,CORRECT,NORMALIZED,
483,Mahiga Ward,NYERI,Nyeri South Sub County,dd7jowvUO95,69,1381,1593,Mahiga Ward,69,Nyeri,1381,Nyeri South,CORRECT,NORMALIZED,
362,Voo/kyamatu Ward,KITUI,Kitui East Sub County,d0Gu8FrRM0Y,68,354,1594,Voo/kyamatu Ward,68,Kitui,354,Kitui East Sub County,CORRECT,EXACT,
363,Endau/malalani Ward,KITUI,Kitui East Sub County,d0Gu8FrRM0Y,68,354,1595,Endau/malalani Ward,68,Kitui,354,Kitui East Sub County,CORRECT,EXACT,
364,Mutitu/kaliku Ward,KITUI,Kitui East Sub County,d0Gu8FrRM0Y,68,354,1596,Mutitu/kaliku Ward,68,Kitui,354,Kitui East Sub County,CORRECT,EXACT,
365,Ikanga/kyatune Ward,KITUI,Kitui South Sub County,d3hSQ3EtnPk,68,357,1597,Ikanga/kyatune Ward,68,Kitui,357,Kitui South Sub County,CORRECT,EXACT,
436,Emali/Mulala Ward,MAKUENI,Kibwezi West  Sub County,toa2Hl7iVQI,74,362,1598,Emali/Mulala Ward,74,Makueni,362,Kibwezi West  Sub County,CORRECT,EXACT,
437,Masongaleni Ward,MAKUENI,Kibwezi East  Sub County,ZhhyithPNoI,74,401,1599,Masongaleni Ward,74,Makueni,401,Kibwezi East  Sub County,CORRECT,EXACT,
438,Mtito Andei Ward,MAKUENI,Kibwezi East  Sub County,ZhhyithPNoI,74,401,1600,Mtito Andei Ward,74,Makueni,401,Kibwezi East  Sub County,CORRECT,EXACT,
439,Thange Ward,MAKUENI,Kibwezi East  Sub County,ZhhyithPNoI,74,401,1601,Thange Ward,74,Makueni,401,Kibwezi East  Sub County,CORRECT,EXACT,
440,Ivingoni/Nzambani Ward,MAKUENI,Kibwezi East  Sub County,ZhhyithPNoI,74,401,1602,Ivingoni/Nzambani Ward,74,Makueni,401,Kibwezi East  Sub County,CORRECT,EXACT,
441,Engineer Ward,NYANDARUA,Kinangop Sub County,RAnL5kBKMIt,67,1369,1603,Engineer Ward,67,Nyandarua,1369,Kinangop,CORRECT,NORMALIZED,
442,Gathara Ward,NYANDARUA,Kinangop Sub County,RAnL5kBKMIt,67,1369,1604,Gathara Ward,67,Nyandarua,1369,Kinangop,CORRECT,NORMALIZED,
443,North kinangop Ward,NYANDARUA,Kinangop Sub County,RAnL5kBKMIt,67,1369,1605,North kinangop Ward,67,Nyandarua,1369,Kinangop,CORRECT,NORMALIZED,
444,Murungaru Ward,NYANDARUA,Kinangop Sub County,RAnL5kBKMIt,67,1369,1606,Murungaru Ward,67,Nyandarua,1369,Kinangop,CORRECT,NORMALIZED,
449,Wanjohi Ward,NYANDARUA,Kipipiri Sub County,KlVgeHmvG6n,67,1372,1607,Wanjohi Ward,67,Nyandarua,1372,Kipipiri,CORRECT,NORMALIZED,
450,Kipipiri Ward,NYANDARUA,Kipipiri Sub County,KlVgeHmvG6n,67,1372,1608,Kipipiri Ward,67,Nyandarua,1372,Kipipiri,CORRECT,NORMALIZED,
512,Mutira Ward,KIRINYAGA,Kirinyaga Central Sub County,JKNaaTjVapG,75,1384,1609,Mutira Ward,75,Kirinyaga,1384,Kirinyaga Central,CORRECT,NORMALIZED,
513,Kanyekini Ward,KIRINYAGA,Kirinyaga Central Sub County,JKNaaTjVapG,75,1384,1610,Kanyekini Ward,75,Kirinyaga,1384,Kirinyaga Central,CORRECT,NORMALIZED,
514,Kerugoya Ward,KIRINYAGA,Kirinyaga Central Sub County,JKNaaTjVapG,75,1384,1611,Kerugoya Ward,75,Kirinyaga,1384,Kirinyaga Central,CORRECT,NORMALIZED,
515,Inoi Ward,KIRINYAGA,Kirinyaga Central Sub County,JKNaaTjVapG,75,1384,1612,Inoi Ward,75,Kirinyaga,1384,Kirinyaga Central,CORRECT,NORMALIZED,
624,Kerio Delta Ward,TURKANA,Turkana Central Sub County,zd8rhYqGowE,70,1412,1613,Kerio Delta Ward,70,Turkana,1412,Turkana Central,CORRECT,NORMALIZED,
625,KANG'ATOTHA Ward,TURKANA,Turkana Central Sub County,zd8rhYqGowE,70,1412,1614,KANG'ATOTHA Ward,70,Turkana,1412,Turkana Central,CORRECT,NORMALIZED,
626,Kalokol Ward,TURKANA,Turkana Central Sub County,zd8rhYqGowE,70,1412,1615,Kalokol Ward,70,Turkana,1412,Turkana Central,CORRECT,NORMALIZED,
2044,Mathare North Ward,Nairobi,Ruaraka  Sub County,Cc8uEFkzfVf,79,405,1616,Mathare North Ward,79,Nairobi City,405,Ruaraka  Sub County,CORRECT,EXACT,
1728,Marachi Central Ward,Busia,Butula Sub County,RIBiZFJxB1K,62,1524,1617,Marachi Central Ward,62,Busia,1524,Butula,CORRECT,NORMALIZED,
1736,Bunyala Central Ward,Busia,Bunyala Sub County,zI6vnsXresW,62,1522,1618,Bunyala Central Ward,62,Busia,1522,Bunyala,CORRECT,NORMALIZED,
2047,Imara Daima Ward,Nairobi,Embakasi South Sub County,aDp1odOWYC1,79,407,1619,Imara Daima Ward,79,Nairobi City,407,Embakasi South Sub County,CORRECT,EXACT,
2141,Tembelio Ward,Uasin Gishu,Moiben Sub County,q8R0FA1hxnP,78,1433,1620,Tembelio Ward,78,Uasin Gishu,1433,Moiben,CORRECT,NORMALIZED,
2142,Sergoit Ward,Uasin Gishu,Moiben Sub County,q8R0FA1hxnP,78,1433,1621,Sergoit Ward,78,Uasin Gishu,1433,Moiben,CORRECT,NORMALIZED,
2143,Karuna/meibeki Ward,Uasin Gishu,Moiben Sub County,q8R0FA1hxnP,78,1433,1622,Karuna/meibeki Ward,78,Uasin Gishu,1433,Moiben,CORRECT,NORMALIZED,
2144,Moiben Ward,Uasin Gishu,Moiben Sub County,q8R0FA1hxnP,78,1433,1623,Moiben Ward,78,Uasin Gishu,1433,Moiben,CORRECT,NORMALIZED,
2145,Kimumu Ward,Uasin Gishu,Moiben Sub County,q8R0FA1hxnP,78,1433,1624,Kimumu Ward,78,Uasin Gishu,1433,Moiben,CORRECT,NORMALIZED,
2146,Kapsoya Ward,Uasin Gishu,Ainabkoi Sub County,mYlMs4xTj82,78,1430,1625,Kapsoya Ward,78,Uasin Gishu,1430,Ainabkoi,CORRECT,ALIAS,
2147,Kaptagat Ward,Uasin Gishu,Ainabkoi Sub County,mYlMs4xTj82,78,1430,1626,Kaptagat Ward,78,Uasin Gishu,1430,Ainabkoi,CORRECT,ALIAS,
2148,Ainabkoi/olare Ward,Uasin Gishu,Ainabkoi Sub County,mYlMs4xTj82,78,1430,1627,Ainabkoi/olare Ward,78,Uasin Gishu,1430,Ainabkoi,CORRECT,ALIAS,
2149,Simat/ Kapseret Ward,Uasin Gishu,Kapseret Sub County,u9yagZzK49q,78,1431,1628,Simat/ Kapseret Ward,78,Uasin Gishu,1431,Kapseret,CORRECT,NORMALIZED,
2150,Kipkenyo Ward,Uasin Gishu,Kapseret Sub County,u9yagZzK49q,78,1431,1629,Kipkenyo Ward,78,Uasin Gishu,1431,Kapseret,CORRECT,NORMALIZED,
1737,Bunyala North Ward,Busia,Bunyala Sub County,zI6vnsXresW,62,1522,1630,Bunyala North Ward,62,Busia,1522,Bunyala,CORRECT,NORMALIZED,
1738,Bunyala West Ward,Busia,Bunyala Sub County,zI6vnsXresW,62,1522,1631,Bunyala West Ward,62,Busia,1522,Bunyala,CORRECT,NORMALIZED,
1739,Bunyala South Ward,Busia,Bunyala Sub County,zI6vnsXresW,62,1522,1632,Bunyala South Ward,62,Busia,1522,Bunyala,CORRECT,NORMALIZED,
1740,Mariashoni Ward,Nakuru,Molo  Sub County,RJ4LGJiSHFg,77,1462,1633,Mariashoni Ward,77,Nakuru,1462,Molo,CORRECT,NORMALIZED,
1742,Turi Ward,Nakuru,Molo  Sub County,RJ4LGJiSHFg,77,1462,1634,Turi Ward,77,Nakuru,1462,Molo,CORRECT,NORMALIZED,
1743,Molo Ward,Nakuru,Molo  Sub County,RJ4LGJiSHFg,77,1462,1635,Molo Ward,77,Nakuru,1462,Molo,CORRECT,NORMALIZED,
1744,Mau Narok Ward,Nakuru,Njoro  Sub County,gSJXzH1DM75,77,1467,1636,Mau Narok Ward,77,Nakuru,1467,Njoro,CORRECT,NORMALIZED,
1745,Mauche Ward,Nakuru,Njoro  Sub County,gSJXzH1DM75,77,1467,1637,Mauche Ward,77,Nakuru,1467,Njoro,CORRECT,NORMALIZED,
1746,Kihingo Ward,Nakuru,Njoro  Sub County,gSJXzH1DM75,77,1467,1638,Kihingo Ward,77,Nakuru,1467,Njoro,CORRECT,NORMALIZED,
1747,Nessuit Ward,Nakuru,Njoro  Sub County,gSJXzH1DM75,77,1467,1639,Nessuit Ward,77,Nakuru,1467,Njoro,CORRECT,NORMALIZED,
1748,Lare Ward,Nakuru,Njoro  Sub County,gSJXzH1DM75,77,1467,1640,Lare Ward,77,Nakuru,1467,Njoro,CORRECT,NORMALIZED,
2158,Kilgoris Central  Ward,Narok,Transmara West Sub County,Nb6e34jNGAq,80,411,1641,Kilgoris Central  Ward,80,Narok,411,Transmara West Sub County,CORRECT,EXACT,
1752,Lake View Ward,Nakuru,Naivasha  Sub County,yZJJPoSGhY6,77,1463,1642,Lake View Ward,77,Nakuru,1463,Naivasha,CORRECT,NORMALIZED,
1753,Mai Mahiu Ward,Nakuru,Naivasha  Sub County,yZJJPoSGhY6,77,1463,1643,Mai Mahiu Ward,77,Nakuru,1463,Naivasha,CORRECT,NORMALIZED,
1754,Maeilla Ward,Nakuru,Naivasha  Sub County,yZJJPoSGhY6,77,1463,1644,Maeilla Ward,77,Nakuru,1463,Naivasha,CORRECT,NORMALIZED,
1755,Olkaria Ward,Nakuru,Naivasha  Sub County,yZJJPoSGhY6,77,1463,1645,Olkaria Ward,77,Nakuru,1463,Naivasha,CORRECT,NORMALIZED,
1756,Naivasha East Ward,Nakuru,Naivasha  Sub County,yZJJPoSGhY6,77,1463,1646,Naivasha East Ward,77,Nakuru,1463,Naivasha,CORRECT,NORMALIZED,
1757,Viwandani Ward,Nakuru,Naivasha  Sub County,yZJJPoSGhY6,77,1463,1647,Viwandani Ward,77,Nakuru,1463,Naivasha,CORRECT,NORMALIZED,
1758,Gilgil Ward,Nakuru,Gilgil Sub County,hBU8B1KI12P,77,1459,1648,Gilgil Ward,77,Nakuru,1459,Gilgil,CORRECT,NORMALIZED,
1759,Elementaita Ward,Nakuru,Gilgil Sub County,hBU8B1KI12P,77,1459,1649,Elementaita Ward,77,Nakuru,1459,Gilgil,CORRECT,NORMALIZED,
1760,Mbaruk/eburu Ward,Nakuru,Gilgil Sub County,hBU8B1KI12P,77,1459,1650,Mbaruk/eburu Ward,77,Nakuru,1459,Gilgil,CORRECT,NORMALIZED,
1761,Malewa West Ward,Nakuru,Gilgil Sub County,hBU8B1KI12P,77,1459,1651,Malewa West Ward,77,Nakuru,1459,Gilgil,CORRECT,NORMALIZED,
1762,Murindat Ward,Nakuru,Gilgil Sub County,hBU8B1KI12P,77,1459,1652,Murindat Ward,77,Nakuru,1459,Gilgil,CORRECT,NORMALIZED,
615,Kibish Ward,TURKANA,Kibish Sub County,AXNntZ7T30a,70,1410,1653,Kibish Ward,70,Turkana,1410,Kibish,CORRECT,NORMALIZED,
622,Lokichoggio Ward,TURKANA,Turkana West Sub County,HK5SUCMQmsw,70,1416,1654,Lokichoggio Ward,70,Turkana,1416,Turkana West,CORRECT,NORMALIZED,
630,Turkwel Ward,TURKANA,Loima Sub County,OZiGQn2R8kK,70,1411,1655,Turkwel Ward,70,Turkana,1411,Loima,CORRECT,NORMALIZED,
632,Lokiriama/Lorengippi Ward,TURKANA,Loima Sub County,OZiGQn2R8kK,70,1411,1656,Lokiriama/Lorengippi Ward,70,Turkana,1411,Loima,CORRECT,NORMALIZED,
633,Kaputir Ward,TURKANA,Turkana South Sub County,iTw0sFjlqZ2,70,1415,1657,Kaputir Ward,70,Turkana,1415,Turkana South,CORRECT,NORMALIZED,
635,Lobokat Ward,TURKANA,Turkana South Sub County,iTw0sFjlqZ2,70,1415,1658,Lobokat Ward,70,Turkana,1415,Turkana South,CORRECT,NORMALIZED,
636,Kalapata Ward,TURKANA,Turkana South Sub County,iTw0sFjlqZ2,70,1415,1659,Kalapata Ward,70,Turkana,1415,Turkana South,CORRECT,NORMALIZED,
642,Kapenguria Ward,WEST POKOT,West Pokot Sub County,ylWg6VvADJE,71,1421,1660,Kapenguria Ward,71,West Pokot,1421,West Pokot,CORRECT,NORMALIZED,
643,Mnagei Ward,WEST POKOT,West Pokot Sub County,ylWg6VvADJE,71,1421,1661,Mnagei Ward,71,West Pokot,1421,West Pokot,CORRECT,NORMALIZED,
644,Siyoi Ward,WEST POKOT,West Pokot Sub County,ylWg6VvADJE,71,1421,1662,Siyoi Ward,71,West Pokot,1421,West Pokot,CORRECT,NORMALIZED,
645,Endugh Ward,WEST POKOT,West Pokot Sub County,ylWg6VvADJE,71,1421,1663,Endugh Ward,71,West Pokot,1421,West Pokot,CORRECT,NORMALIZED,
646,Sook Ward,WEST POKOT,West Pokot Sub County,ylWg6VvADJE,71,1421,1664,Sook Ward,71,West Pokot,1421,West Pokot,CORRECT,NORMALIZED,
647,Sekerr Ward,WEST POKOT,Pokot Central Sub County,SCbMzaOeTuR,71,1418,1665,Sekerr Ward,71,West Pokot,1418,Pokot Central,CORRECT,NORMALIZED,
648,Masool Ward,WEST POKOT,Pokot Central Sub County,SCbMzaOeTuR,71,1418,1666,Masool Ward,71,West Pokot,1418,Pokot Central,CORRECT,NORMALIZED,
166,Danaba Ward,WAJIR,Wajir North Sub County,qsjAa8FE8OS,61,1292,1667,Danaba Ward,61,Wajir,1292,Wajir North,CORRECT,NORMALIZED,
649,Lomut Ward,WEST POKOT,Pokot Central Sub County,SCbMzaOeTuR,71,1418,1668,Lomut Ward,71,West Pokot,1418,Pokot Central,CORRECT,NORMALIZED,
650,Wei wei Ward,WEST POKOT,Pokot Central Sub County,SCbMzaOeTuR,71,1418,1669,Wei wei Ward,71,West Pokot,1418,Pokot Central,CORRECT,NORMALIZED,
2172,Olorropil Ward,Narok,Narok North Sub County,fNROL0qm8De,80,1471,1670,Olorropil Ward,80,Narok,1471,Narok North,CORRECT,NORMALIZED,
2173,Melili Ward,Narok,Narok North Sub County,fNROL0qm8De,80,1471,1671,Melili Ward,80,Narok,1471,Narok North,CORRECT,NORMALIZED,
2174,Mosiro Ward,Narok,Narok East Sub County,gZM3NbHaugk,80,1470,1672,Mosiro Ward,80,Narok,1470,Narok East,CORRECT,NORMALIZED,
2175,Ildamat Ward,Narok,Narok East Sub County,gZM3NbHaugk,80,1470,1673,Ildamat Ward,80,Narok,1470,Narok East,CORRECT,NORMALIZED,
2176,Keekonyokie Ward,Narok,Narok East Sub County,gZM3NbHaugk,80,1470,1674,Keekonyokie Ward,80,Narok,1470,Narok East,CORRECT,NORMALIZED,
2177,Suswa Ward,Narok,Narok East Sub County,gZM3NbHaugk,80,1470,1675,Suswa Ward,80,Narok,1470,Narok East,CORRECT,NORMALIZED,
2178,Maji Moto/naroosura Ward,Narok,Narok South Sub County,bnYzgzYe2Z7,80,1472,1676,Maji Moto/naroosura Ward,80,Narok,1472,Narok South,CORRECT,NORMALIZED,
2179,Ololulung'a Ward,Narok,Narok South Sub County,bnYzgzYe2Z7,80,1472,1677,Ololulung'a Ward,80,Narok,1472,Narok South,CORRECT,NORMALIZED,
2180,Melelo Ward,Narok,Narok South Sub County,bnYzgzYe2Z7,80,1472,1678,Melelo Ward,80,Narok,1472,Narok South,CORRECT,NORMALIZED,
2181,Loita Ward,Narok,Narok South Sub County,bnYzgzYe2Z7,80,1472,1679,Loita Ward,80,Narok,1472,Narok South,CORRECT,NORMALIZED,
2182,Sogoo Ward,Narok,Narok South Sub County,bnYzgzYe2Z7,80,1472,1680,Sogoo Ward,80,Narok,1472,Narok South,CORRECT,NORMALIZED,
2183,Sagamian Ward,Narok,Narok South Sub County,bnYzgzYe2Z7,80,1472,1681,Sagamian Ward,80,Narok,1472,Narok South,CORRECT,NORMALIZED,
2184,Ilmotiook Ward,Narok,Narok West Sub County,ouA247cg58A,80,1473,1682,Ilmotiook Ward,80,Narok,1473,Narok West,CORRECT,NORMALIZED,
2185,Mara Ward,Narok,Narok West Sub County,ouA247cg58A,80,1473,1683,Mara Ward,80,Narok,1473,Narok West,CORRECT,NORMALIZED,
2186,Siana Ward,Narok,Narok West Sub County,ouA247cg58A,80,1473,1684,Siana Ward,80,Narok,1473,Narok West,CORRECT,NORMALIZED,
664,Loosuk Ward,SAMBURU,Samburu Central Sub County,EmQRGVtvWy3,72,1422,1685,Loosuk Ward,72,Samburu,1422,Samburu Central,CORRECT,NORMALIZED,
665,Porro Ward,SAMBURU,Samburu Central Sub County,EmQRGVtvWy3,72,1422,1686,Porro Ward,72,Samburu,1422,Samburu Central,CORRECT,NORMALIZED,
666,El-barta Ward,SAMBURU,Samburu North Sub County,E2DGjZRlwbY,72,1424,1687,El-barta Ward,72,Samburu,1424,Samburu North,CORRECT,NORMALIZED,
667,Nachola Ward,SAMBURU,Samburu North Sub County,E2DGjZRlwbY,72,1424,1688,Nachola Ward,72,Samburu,1424,Samburu North,CORRECT,NORMALIZED,
668,Ndoto Ward,SAMBURU,Samburu North Sub County,E2DGjZRlwbY,72,1424,1689,Ndoto Ward,72,Samburu,1424,Samburu North,CORRECT,NORMALIZED,
669,Nyiro Ward,SAMBURU,Samburu North Sub County,E2DGjZRlwbY,72,1424,1690,Nyiro Ward,72,Samburu,1424,Samburu North,CORRECT,NORMALIZED,
670,Angata nayokie Ward,SAMBURU,Samburu Central Sub County,EmQRGVtvWy3,72,1422,1691,Angata nayokie Ward,72,Samburu,1422,Samburu Central,CORRECT,NORMALIZED,
671,Baawa Ward,SAMBURU,Samburu Central Sub County,EmQRGVtvWy3,72,1422,1692,Baawa Ward,72,Samburu,1422,Samburu Central,CORRECT,NORMALIZED,
672,Waso Ward,SAMBURU,Samburu East Sub County,ldZ10N9unC9,72,421,1693,Waso Ward,72,Samburu,421,Samburu East Sub County,CORRECT,EXACT,
673,Wamba west Ward,SAMBURU,Samburu East Sub County,ldZ10N9unC9,72,421,1694,Wamba west Ward,72,Samburu,421,Samburu East Sub County,CORRECT,EXACT,
674,Wamba east Ward,SAMBURU,Samburu East Sub County,ldZ10N9unC9,72,421,1695,Wamba east Ward,72,Samburu,421,Samburu East Sub County,CORRECT,EXACT,
675,Wamba north Ward,SAMBURU,Samburu East Sub County,ldZ10N9unC9,72,421,1696,Wamba north Ward,72,Samburu,421,Samburu East Sub County,CORRECT,EXACT,
676,Kapomboi Ward,TRANS NZOIA,Kwanza  Sub County,ABy8CNqf2e7,81,1427,1697,Kapomboi Ward,81,Trans Nzoia,1427,Kwanza,CORRECT,NORMALIZED,
677,Kwanza Ward,TRANS NZOIA,Kwanza  Sub County,ABy8CNqf2e7,81,1427,1698,Kwanza Ward,81,Trans Nzoia,1427,Kwanza,CORRECT,NORMALIZED,
1841,Mwawesa Ward,Kilifi,Rabai Sub County,hJf4rt7cvI6,73,1270,1699,Mwawesa Ward,73,Kilifi,1270,Rabai,CORRECT,NORMALIZED,
680,Chepchoina Ward,TRANS NZOIA,Endebess Sub County,PsjxYLsJSIp,81,1428,1700,Chepchoina Ward,81,Trans Nzoia,1428,Endebess,CORRECT,NORMALIZED,
681,Endebess Ward,TRANS NZOIA,Endebess Sub County,PsjxYLsJSIp,81,1428,1701,Endebess Ward,81,Trans Nzoia,1428,Endebess,CORRECT,NORMALIZED,
